439.000, 341.000
413.000, 343.000
413.000, 343.000
388.000, 353.000
388.000, 353.000
368.000, 369.000
368.000, 369.000
361.000, 379.000
361.000, 379.000
355.000, 395.000
355.000, 395.000
354.000, 416.000
354.000, 416.000
362.000, 419.000
362.000, 419.000
374.000, 419.000
374.000, 419.000
374.000, 431.000
374.000, 431.000
369.000, 432.000
369.000, 432.000
369.000, 435.000
369.000, 435.000
373.000, 436.000
373.000, 436.000
373.000, 441.000
373.000, 441.000
386.000, 443.000
386.000, 443.000
386.000, 453.000
386.000, 453.000
381.000, 454.000
381.000, 454.000
385.000, 458.000
385.000, 458.000
393.000, 459.000
393.000, 459.000
398.000, 464.000
398.000, 464.000
410.000, 461.000
410.000, 461.000
410.000, 453.000
410.000, 453.000
416.000, 452.000
416.000, 452.000
417.000, 447.000
417.000, 447.000
423.000, 447.000
423.000, 447.000
424.000, 444.000
424.000, 444.000
435.000, 445.000
435.000, 445.000
435.000, 457.000
435.000, 457.000
428.000, 458.000
428.000, 458.000
428.000, 466.000
428.000, 466.000
418.000, 468.000
418.000, 468.000
419.000, 470.000
419.000, 470.000
463.000, 465.000
463.000, 465.000
465.000, 458.000
465.000, 458.000
472.000, 457.000
472.000, 457.000
476.000, 448.000
476.000, 448.000
485.000, 447.000
485.000, 447.000
486.000, 433.000
486.000, 433.000
489.000, 428.000
489.000, 428.000
494.000, 428.000
494.000, 428.000
497.000, 405.000
497.000, 405.000
502.000, 402.000
502.000, 402.000
496.000, 397.000
496.000, 397.000
498.000, 381.000
498.000, 381.000
495.000, 379.000
495.000, 379.000
495.000, 373.000
495.000, 373.000
490.000, 371.000
490.000, 371.000
490.000, 367.000
490.000, 367.000
485.000, 367.000
485.000, 367.000
482.000, 361.000
482.000, 361.000
471.000, 357.000
471.000, 357.000
467.000, 352.000
467.000, 352.000
450.000, 349.000
450.000, 349.000
448.000, 344.000
448.000, 344.000
439.000, 341.000
604.000, 176.000
526.000, 206.000
526.000, 206.000
598.000, 343.000
598.000, 343.000
628.000, 330.000
628.000, 330.000
676.000, 314.000
676.000, 314.000
604.000, 176.000
818.000, 62.000
700.000, 89.000
700.000, 89.000
853.000, 632.000
853.000, 632.000
973.000, 607.000
973.000, 607.000
818.000, 62.000
266.047, 94.680
468.254, 169.758
468.254, 169.758
431.137, 235.336
431.137, 235.336
227.895, 166.109
227.895, 166.109
267.035, 94.289
